,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achim,Incentivisation,"555,893","946,786","1,337,679","1,728,571","2,119,464","2,510,357","2,901,250","3,292,143","3,683,036","4,073,929","4,464,821","4,855,714","5,246,607","5,637,500","6,028,393","6,419,286","6,810,179","7,201,071","7,591,964","7,982,857","8,373,750","8,764,643","9,155,536","9,546,429","9,937,321","10,328,214","10,719,107","11,110,000","11,500,893","11,891,786","12,282,679","12,673,571","13,064,464","13,455,357","13,846,250","14,237,143","14,628,036","15,018,929","15,409,821","15,800,714","16,191,607","16,582,500","16,973,393","17,364,286","17,755,179","18,146,071","18,536,964","18,927,857","19,318,750","19,709,643","20,100,536","20,491,429","20,882,321","21,273,214","21,664,107","22,055,000","22,445,893","22,836,786","23,227,679","23,618,571","24,009,464","24,400,357","24,791,250","25,182,143","25,573,036","25,963,929","26,354,821","26,745,714","27,136,607","27,527,500","27,918,393","28,309,286","28,700,179","29,091,071","29,481,964","29,872,857","30,263,750","30,654,643","31,045,536","31,436,429","31,827,321","32,218,214","32,609,107","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000",
Achim,Placeholder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Liquidity Pool,"2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222",
,CUMULATIVE SUM,"14,481,240","15,200,258","15,919,276","16,638,294","17,357,312","18,076,329","20,563,866","23,051,402","25,210,813","27,370,225","29,529,636","31,689,048","33,848,459","36,007,870","38,167,282","40,326,693","42,486,104","44,645,516","46,804,927","48,964,339","51,123,750","53,283,161","55,442,573","57,601,984","59,428,062","61,254,140","63,080,218","64,906,296","66,732,374","68,558,452","69,643,790","70,729,127","71,814,464","72,899,802","73,985,139","75,070,476","76,155,813","77,241,151","78,326,488","79,411,825","80,497,163","81,582,500","81,973,393","82,364,286","82,755,179","83,146,071","83,536,964","83,927,857","84,318,750","84,709,643","85,100,536","85,491,429","85,882,321","86,273,214","86,664,107","87,055,000","87,445,893","87,836,786","88,227,679","88,618,571","89,009,464","89,400,357","89,791,250","90,182,143","90,573,036","90,963,929","91,354,821","91,745,714","92,136,607","92,527,500","92,918,393","93,309,286","93,700,179","94,091,071","94,481,964","94,872,857","95,263,750","95,654,643","96,045,536","96,436,429","96,827,321","97,218,214","97,609,107","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000",
,Free Supply Usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achim,Selling / %,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
Achim,Utility / %,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,
Achim,Holding / %,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,
,Incentivisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ecosystem Incentivisation / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achim,Minted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Incentivise,"555,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893","390,893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Incentivise CUM.,"555,893","946,786","1,337,679","1,728,571","2,119,464","2,510,357","2,901,250","3,292,143","3,683,036","4,073,929","4,464,821","4,855,714","5,246,607","5,637,500","6,028,393","6,419,286","6,810,179","7,201,071","7,591,964","7,982,857","8,373,750","8,764,643","9,155,536","9,546,429","9,937,321","10,328,214","10,719,107","11,110,000","11,500,893","11,891,786","12,282,679","12,673,571","13,064,464","13,455,357","13,846,250","14,237,143","14,628,036","15,018,929","15,409,821","15,800,714","16,191,607","16,582,500","16,973,393","17,364,286","17,755,179","18,146,071","18,536,964","18,927,857","19,318,750","19,709,643","20,100,536","20,491,429","20,882,321","21,273,214","21,664,107","22,055,000","22,445,893","22,836,786","23,227,679","23,618,571","24,009,464","24,400,357","24,791,250","25,182,143","25,573,036","25,963,929","26,354,821","26,745,714","27,136,607","27,527,500","27,918,393","28,309,286","28,700,179","29,091,071","29,481,964","29,872,857","30,263,750","30,654,643","31,045,536","31,436,429","31,827,321","32,218,214","32,609,107","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000",
,Ecosystem Incentivisation / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Incentivise,"161,581","102,290","96,213","91,506","88,031","78,780","77,402","75,657","76,428","77,407","78,206","79,062","79,850","80,334","81,129","78,306","79,439","80,570","81,702","82,722","83,586","84,497","85,263","86,095","88,677","90,826","93,016","94,842","96,581","98,066","104,043","109,777","114,936","119,740","124,010","128,013","131,663","134,737","137,898","140,677","143,375","145,789","154,939","164,006","172,487","180,596","188,102","195,285","202,027","208,167","214,208","219,767","225,151","230,131","224,499","220,565","217,571","215,477","213,913","212,988","212,482","212,090","212,298","212,615","213,223","213,900","214,790","215,759","216,734","217,839","218,900","220,048","221,184","222,153","223,296","224,327","225,382","226,343","227,313","228,227","229,055","229,876","230,604","231,319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Airdrops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Airdrops / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achim,Airdrops,"700,000",0,0,0,0,"700,000",0,0,0,0,0,0,0,0,0,"600,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Airdrops / Cumulative Tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achim,Airdrops,"700,000","700,000","700,000","700,000","700,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000",
,Airdrops / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Airdrops,"203,469",0,0,0,0,"141,077",0,0,0,0,0,0,0,0,0,"120,196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Category Allocations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Selling Series / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achim,Early Backers / Angels,0,0,0,0,0,0,"28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935","28,935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Seed,0,0,0,0,0,0,"52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083","52,083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Pre-Sale 1,0,0,0,0,0,0,"83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333","83,333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Pre-Sale 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Public Sale,"300,781","82,031","82,031","82,031","82,031","82,031","82,031","82,031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Founders / Team,0,0,0,0,0,0,"173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611","173,611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Outlier Ventures,0,0,0,0,0,0,"62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500","62,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Advisors,0,0,0,0,0,0,"41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667","41,667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Strategic Partners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,From Holding Supply of prev. Month + Incentives + Airdrops,"313,973","204,246","167,155","175,372","186,226","373,788","232,566","287,623","313,815","325,562","343,801","360,929","379,551","397,554","412,949","582,842","470,283","479,111","494,511","512,101","529,205","545,495","563,390","579,835","597,803","603,542","611,883","625,610","637,161","650,421","662,566","650,345","649,008","649,076","651,698","654,112","658,470","662,953","666,056","672,918","678,117","684,556","690,169","672,522","665,049","658,962","654,919","650,940","648,487","646,281","643,733","643,054","641,721","641,302","640,471","642,281","648,473","654,695","661,019","666,202","671,486","676,050","679,234","683,814","687,015","690,429","693,060","695,970","698,454","700,494","702,851","704,644","706,741","708,553","709,669","711,842","713,288","714,989","716,335","717,941","719,384","720,654","722,165","723,425","627,173","614,552","607,289","601,467","595,836","590,774","585,942","581,557","577,392","573,410","569,744","566,172","562,849","559,632","556,465","553,552","550,647","547,888","545,156","542,545","539,977","537,445","535,005","532,578","530,227","527,902","525,568","523,350","521,114","518,928","516,747","514,610","512,487","510,375","508,300","506,228",
Achim,SUM,"614,754","286,277","249,187","257,403","268,258","455,819","756,727","811,784","755,945","767,692","785,931","803,058","821,680","839,683","855,079","1,024,972","912,412","921,241","936,641","954,231","971,335","987,624","1,005,519","1,021,965","956,600","962,338","970,679","984,406","995,957","1,009,217","836,177","823,956","822,620","822,687","825,309","827,723","832,081","836,564","839,667","846,529","851,728","858,167","690,169","672,522","665,049","658,962","654,919","650,940","648,487","646,281","643,733","643,054","641,721","641,302","640,471","642,281","648,473","654,695","661,019","666,202","671,486","676,050","679,234","683,814","687,015","690,429","693,060","695,970","698,454","700,494","702,851","704,644","706,741","708,553","709,669","711,842","713,288","714,989","716,335","717,941","719,384","720,654","722,165","723,425","627,173","614,552","607,289","601,467","595,836","590,774","585,942","581,557","577,392","573,410","569,744","566,172","562,849","559,632","556,465","553,552","550,647","547,888","545,156","542,545","539,977","537,445","535,005","532,578","530,227","527,902","525,568","523,350","521,114","518,928","516,747","514,610","512,487","510,375","508,300","506,228",
Achim,CUMULATIVE SUM,"614,754","901,031","1,150,218","1,407,621","1,675,879","2,131,698","2,888,424","3,700,208","4,456,153","5,223,845","6,009,776","6,812,834","7,634,514","8,474,197","9,329,276","10,354,248","11,266,660","12,187,901","13,124,542","14,078,772","15,050,107","16,037,731","17,043,250","18,065,215","19,021,815","19,984,153","20,954,832","21,939,238","22,935,194","23,944,411","24,780,588","25,604,545","26,427,164","27,249,851","28,075,161","28,902,884","29,734,964","30,571,529","31,411,196","32,257,725","33,109,452","33,967,619","34,657,788","35,330,310","35,995,359","36,654,321","37,309,240","37,960,181","38,608,668","39,254,949","39,898,682","40,541,736","41,183,458","41,824,759","42,465,230","43,107,511","43,755,984","44,410,680","45,071,699","45,737,901","46,409,387","47,085,437","47,764,671","48,448,485","49,135,500","49,825,929","50,518,990","51,214,960","51,913,413","52,613,908","53,316,759","54,021,404","54,728,145","55,436,698","56,146,367","56,858,210","57,571,498","58,286,487","59,002,822","59,720,763","60,440,147","61,160,801","61,882,966","62,606,390","63,233,563","63,848,116","64,455,405","65,056,872","65,652,708","66,243,482","66,829,424","67,410,981","67,988,373","68,561,783","69,131,527","69,697,699","70,260,548","70,820,180","71,376,645","71,930,197","72,480,844","73,028,732","73,573,889","74,116,434","74,656,411","75,193,856","75,728,861","76,261,439","76,791,666","77,319,568","77,845,136","78,368,486","78,889,600","79,408,528","79,925,275","80,439,885","80,952,372","81,462,747","81,971,046","82,477,274",
,Utility Allocation / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achim,Early Backers / Angels,0,0,0,0,0,0,"75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231","75,231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Seed,0,0,0,0,0,0,"135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Pre-Sale 1,0,0,0,0,0,0,"216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Pre-Sale 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Public Sale,"782,031","213,281","213,281","213,281","213,281","213,281","213,281","213,281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Achim,Founders / Team,0,0,0,0,0,0,"451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389","451,389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
