,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Incentivisation,"252,679","430,357","608,036","785,714","963,393","1,141,071","1,318,750","1,496,429","1,674,107","1,851,786","2,029,464","2,207,143","2,384,821","2,562,500","2,740,179","2,917,857","3,095,536","3,273,214","3,450,893","3,628,571","3,806,250","3,983,929","4,161,607","4,339,286","4,516,964","4,694,643","4,872,321","5,050,000","5,227,679","5,405,357","5,583,036","5,760,714","5,938,393","6,116,071","6,293,750","6,471,429","6,649,107","6,826,786","7,004,464","7,182,143","7,359,821","7,537,500","7,715,179","7,892,857","8,070,536","8,248,214","8,425,893","8,603,571","8,781,250","8,958,929","9,136,607","9,314,286","9,491,964","9,669,643","9,847,321","10,025,000","10,202,679","10,380,357","10,558,036","10,735,714","10,913,393","11,091,071","11,268,750","11,446,429","11,624,107","11,801,786","11,979,464","12,157,143","12,334,821","12,512,500","12,690,179","12,867,857","13,045,536","13,223,214","13,400,893","13,578,571","13,756,250","13,933,929","14,111,607","14,289,286","14,466,964","14,644,643","14,822,321","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000",
,Staking Vesting,"1,256,250","1,612,500","1,968,750","2,325,000","2,681,250","3,037,500","3,393,750","3,750,000","4,106,250","4,462,500","4,818,750","5,175,000","5,531,250","5,887,500","6,243,750","6,600,000","6,956,250","7,312,500","7,668,750","8,025,000","8,381,250","8,737,500","9,093,750","9,450,000","9,806,250","10,162,500","10,518,750","10,875,000","11,231,250","11,587,500","11,943,750","12,300,000","12,656,250","13,012,500","13,368,750","13,725,000","14,081,250","14,437,500","14,793,750","15,150,000","15,506,250","15,862,500","16,218,750","16,575,000","16,931,250","17,287,500","17,643,750","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000",
,Liquidity Pool,"2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222","2,722,222",
,CUMULATIVE SUM,"15,762,401","16,952,579","18,142,758","19,332,937","19,866,865","20,400,794","20,934,722","21,468,651","22,118,320","22,976,323","23,834,325","25,025,661","26,216,997","28,102,778","29,988,558","32,124,339","34,260,119","36,562,566","38,865,013","41,167,460","43,469,907","45,772,354","48,074,802","50,377,249","52,679,696","54,982,143","57,284,590","59,587,037","61,889,484","63,858,598","65,827,712","67,796,825","69,650,198","71,295,238","72,940,278","74,585,317","76,230,357","77,875,397","79,520,437","80,915,476","82,310,516","83,538,889","84,767,262","85,995,635","87,224,008","88,452,381","89,680,754","90,909,127","91,781,250","91,958,929","92,136,607","92,314,286","92,491,964","92,669,643","92,847,321","93,025,000","93,202,679","93,380,357","93,558,036","93,735,714","93,913,393","94,091,071","94,268,750","94,446,429","94,624,107","94,801,786","94,979,464","95,157,143","95,334,821","95,512,500","95,690,179","95,867,857","96,045,536","96,223,214","96,400,893","96,578,571","96,756,250","96,933,929","97,111,607","97,289,286","97,466,964","97,644,643","97,822,321","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000","98,000,000",
,Free Supply Usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Selling / %,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
,Utility / %,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
,Holding / %,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
,Incentivisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ecosystem Incentivisation / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Minted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Incentivise,"252,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679","177,679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Incentivise CUM.,"252,679","430,357","608,036","785,714","963,393","1,141,071","1,318,750","1,496,429","1,674,107","1,851,786","2,029,464","2,207,143","2,384,821","2,562,500","2,740,179","2,917,857","3,095,536","3,273,214","3,450,893","3,628,571","3,806,250","3,983,929","4,161,607","4,339,286","4,516,964","4,694,643","4,872,321","5,050,000","5,227,679","5,405,357","5,583,036","5,760,714","5,938,393","6,116,071","6,293,750","6,471,429","6,649,107","6,826,786","7,004,464","7,182,143","7,359,821","7,537,500","7,715,179","7,892,857","8,070,536","8,248,214","8,425,893","8,603,571","8,781,250","8,958,929","9,136,607","9,314,286","9,491,964","9,669,643","9,847,321","10,025,000","10,202,679","10,380,357","10,558,036","10,735,714","10,913,393","11,091,071","11,268,750","11,446,429","11,624,107","11,801,786","11,979,464","12,157,143","12,334,821","12,512,500","12,690,179","12,867,857","13,045,536","13,223,214","13,400,893","13,578,571","13,756,250","13,933,929","14,111,607","14,289,286","14,466,964","14,644,643","14,822,321","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000",
,Ecosystem Incentivisation / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Incentivise,"99,303","66,345","65,545","64,929","64,437","65,664","82,032","98,995","115,728","131,273","146,206","157,931","168,537","171,531","173,690","167,490","166,786","164,445","162,204","160,091","158,093","156,394","154,876","153,709","152,831","152,028","151,741","151,664","151,951","154,912","157,935","160,932","164,795","170,446","175,800","181,042","186,124","190,812","195,674","203,081","210,261","219,051","227,485","235,486","243,017","250,335","257,274","264,089","270,704","295,817","319,914","342,323","363,364","382,901","342,787","312,711","289,507","271,587","257,472","246,466","237,799","230,723","225,401","221,166","217,971","215,468","213,671","212,377","211,424","210,874","210,521","210,444","210,525","210,568","210,884","211,206","211,628","212,029","212,493","212,954","213,366","213,805","214,183","214,573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Airdrops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Airdrops / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Airdrops,"700,000",0,0,0,"700,000",0,0,0,0,0,0,0,0,0,0,"600,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Airdrops / Cumulative Tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Airdrops,"700,000","700,000","700,000","700,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000",
,Airdrops / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Airdrops,"275,101",0,0,0,"253,864",0,0,0,0,0,0,0,0,0,0,"565,595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Category Allocations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Selling Series / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Early Backers / Angels,0,0,0,0,0,0,0,0,"5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Seed,0,0,0,0,0,0,0,0,0,"10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pre-Sale 1,0,0,0,0,0,0,0,0,0,0,0,"16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pre-Sale 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Public Sale,"76,563","32,813","32,813","32,813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Founders / Team,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Outlier Ventures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Advisors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Strategic Partners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,From Holding Supply of prev. Month,"47,634","82,928","38,079","39,316","76,350","43,606","43,981","45,076","45,421","46,147","47,442","48,549","50,572","52,297","55,709","88,618","63,581","66,322","69,969","73,522","77,059","80,575","84,135","87,652","91,211","94,746","98,201","101,791","105,284","108,817","111,457","114,407","117,336","119,946","122,170","124,514","126,910","129,287","131,598","134,035","135,765","137,729","139,247","140,938","142,625","144,301","146,016","147,702","149,422","133,315","132,359","132,280","132,228","132,240","132,259","132,322","132,918","133,502","134,095","134,644","135,198","135,716","136,168","136,679","137,114","137,555","137,950","138,354","138,729","139,077","139,437","139,764","140,104","140,424","140,707","141,045","141,339","141,648","141,935","142,236","142,526","142,807","143,100","143,379","134,786","134,625","134,551","134,519","134,475","134,445","134,412","134,391","134,370","134,349","134,337","134,321","134,312","134,302","134,289","134,287","134,279","134,275","134,269","134,267","134,263","134,259","134,258","134,254","134,254","134,252","134,248","134,250","134,248","134,248","134,247","134,247","134,247","134,247","134,247","134,247",
,SUM,"124,196","115,741","70,892","72,129","76,350","43,606","43,981","45,076","51,208","62,351","63,646","81,419","83,443","119,889","123,302","168,711","143,674","154,748","158,394","161,948","165,485","169,001","172,561","176,078","179,637","183,172","186,627","190,217","193,710","180,576","183,217","186,166","183,308","175,501","177,725","180,069","182,465","184,843","187,153","177,090","178,821","172,451","173,969","175,661","177,347","179,023","180,738","182,424","184,144","133,315","132,359","132,280","132,228","132,240","132,259","132,322","132,918","133,502","134,095","134,644","135,198","135,716","136,168","136,679","137,114","137,555","137,950","138,354","138,729","139,077","139,437","139,764","140,104","140,424","140,707","141,045","141,339","141,648","141,935","142,236","142,526","142,807","143,100","143,379","134,786","134,625","134,551","134,519","134,475","134,445","134,412","134,391","134,370","134,349","134,337","134,321","134,312","134,302","134,289","134,287","134,279","134,275","134,269","134,267","134,263","134,259","134,258","134,254","134,254","134,252","134,248","134,250","134,248","134,248","134,247","134,247","134,247","134,247","134,247","134,247",
,CUMULATIVE SUM,"124,196","239,937","310,829","382,957","459,308","502,913","546,894","591,970","643,178","705,529","769,175","850,594","934,036","1,053,926","1,177,227","1,345,938","1,489,612","1,644,360","1,802,755","1,964,703","2,130,188","2,299,189","2,471,750","2,647,828","2,827,465","3,010,637","3,197,264","3,387,481","3,581,191","3,761,767","3,944,984","4,131,150","4,314,458","4,489,959","4,667,684","4,847,754","5,030,219","5,215,061","5,402,215","5,579,305","5,758,126","5,930,577","6,104,546","6,280,207","6,457,554","6,636,577","6,817,315","6,999,739","7,183,883","7,317,198","7,449,557","7,581,837","7,714,065","7,846,305","7,978,564","8,110,886","8,243,804","8,377,306","8,511,400","8,646,045","8,781,243","8,916,960","9,053,128","9,189,807","9,326,921","9,464,476","9,602,426","9,740,780","9,879,509","10,018,585","10,158,023","10,297,786","10,437,890","10,578,314","10,719,021","10,860,066","11,001,406","11,143,053","11,284,988","11,427,223","11,569,749","11,712,556","11,855,656","11,999,036","12,133,822","12,268,447","12,402,998","12,537,518","12,671,992","12,806,437","12,940,849","13,075,240","13,209,610","13,343,959","13,478,296","13,612,616","13,746,928","13,881,231","14,015,520","14,149,807","14,284,085","14,418,361","14,552,629","14,686,896","14,821,159","14,955,418","15,089,676","15,223,930","15,358,184","15,492,436","15,626,684","15,760,934","15,895,182","16,029,430","16,163,677","16,297,925","16,432,172","16,566,419","16,700,666","16,834,913",
,Utility Allocation / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Early Backers / Angels,0,0,0,0,0,0,0,0,"104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167","104,167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Seed,0,0,0,0,0,0,0,0,0,"187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pre-Sale 1,0,0,0,0,0,0,0,0,0,0,0,"300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pre-Sale 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Public Sale,"1,378,125","590,625","590,625","590,625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
